stock,top5_buyers,top5_sellers,net_volume,daily_summary,avg_buy_price_buyers,avg_sell_price_buyers,avg_buy_price_sellers,avg_sell_price_sellers
WMUU,"1. XA: 261,016 lot (1.89B) [Bandar] | Avg Buy: 72
2. AZ: 111,467 lot (769.12M) [Retail] | Avg Buy: 69
3. MG: 62,518 lot (462.27M) [Mix] | Avg Buy: 74
4. XC: 48,823 lot (361.29M) [Retail] | Avg Buy: 74
5. GR: 38,458 lot (269.96M) [Bandar] | Avg Buy: 70","1. PD: 102,436 lot (740.57M) [Mix] | Avg Sell: 72
2. YP: 92,603 lot (651.42M) [Mix] | Avg Sell: 70
3. CC: 76,976 lot (557.83M) [Mix] | Avg Sell: 72
4. CP: 73,306 lot (518.76M) [Mix] | Avg Buy: 74 | Avg Sell: 71
5. DR: 47,257 lot (347.38M) [Retail] | Avg Buy: 69 | Avg Sell: 73",129704,"Buyer: Bandar 57%, Seller: Mix 88% | Avg Buy Price: 72 | Avg Sell Price: 72",71.8,,71.5,71.6
NASI,"1. XL: 30,380 lot (573.95M) [Retail] | Avg Buy: 188 | Avg Sell: 181
2. AK: 6,782 lot (125.50M) [Bandar] | Avg Buy: 185
3. CC: 6,413 lot (117.88M) [Mix] | Avg Buy: 184
4. YP: 4,899 lot (92.59M) [Mix] | Avg Buy: 189
5. SQ: 4,595 lot (83.84M) [Bandar] | Avg Buy: 182","1. LG: 21,471 lot (392.92M) [Bandar] | Avg Sell: 183
2. DH: 14,892 lot (268.06M) [Bandar] | Avg Sell: 180
3. ZP: 11,602 lot (220.84M) [Bandar] | Avg Buy: 180 | Avg Sell: 188
4. PG: 9,057 lot (171.18M) [Mix] | Avg Sell: 189
5. BK: 7,949 lot (152.16M) [Bandar] | Avg Buy: 181 | Avg Sell: 190",-11902,"Buyer: Retail 57%, Seller: Bandar 86% | Avg Buy Price: 186 | Avg Sell Price: 186",185.6,181.0,180.5,186.0
ELPI,"1. CP: 30,301 lot (6.70B) [Mix] | Avg Buy: 2,212
2. YB: 4,401 lot (1.06B) [Retail] | Avg Buy: 2,416
3. SQ: 4,268 lot (1.04B) [Bandar] | Avg Buy: 2,438
4. AZ: 1,335 lot (303.05M) [Retail] | Avg Buy: 2,270
5. XC: 688 lot (160.57M) [Retail] | Avg Buy: 2,302 | Avg Sell: 2,185","1. PD: 10,261 lot (2.36B) [Mix] | Avg Sell: 2,297
2. YP: 6,288 lot (1.35B) [Mix] | Avg Sell: 2,140
3. HD: 5,985 lot (1.11B) [Bandar] | Avg Sell: 1,855
4. LG: 4,394 lot (1.08B) [Bandar] | Avg Sell: 2,466
5. KI: 4,268 lot (1.04B) [Bandar] | Avg Sell: 2,438",9797,"Buyer: Mix 74%, Seller: Mix 53% | Avg Buy Price: 2,328 | Avg Sell Price: 2,239",2327.6,2185.0,,2239.2
NAYZ,"1. XL: 67,821 lot (586.24M) [Retail] | Avg Buy: 86
2. CC: 39,814 lot (341.71M) [Mix] | Avg Buy: 86 | Avg Sell: 89
3. AZ: 16,733 lot (145.02M) [Retail] | Avg Buy: 87
4. LG: 12,658 lot (109.62M) [Bandar] | Avg Buy: 87
5. MG: 12,534 lot (109.05M) [Mix] | Avg Buy: 87","1. KI: 85,648 lot (736.57M) [Bandar] | Avg Sell: 86
2. SF: 31,849 lot (273.90M) [Bandar] | Avg Sell: 86
3. IF: 22,129 lot (190.31M) [Mix] | Avg Sell: 86
4. BQ: 10,330 lot (88.74M) [Bandar] | Avg Sell: 86
5. YP: 7,372 lot (63.40M) [Mix] | Avg Buy: 86 | Avg Sell: 86",-7768,"Buyer: Retail 57%, Seller: Bandar 81% | Avg Buy Price: 87 | Avg Sell Price: 86",86.6,89.0,86.0,86.0
AMMN,"1. YU: 49,352 lot (38.78B) [Bandar] | Avg Buy: 7,847 | Avg Sell: 7,605
2. AK: 26,493 lot (20.72B) [Bandar] | Avg Buy: 7,820
3. BK: 18,216 lot (13.85B) [Bandar] | Avg Buy: 7,645 | Avg Sell: 7,851
4. KZ: 11,799 lot (8.99B) [Mix] | Avg Buy: 7,620
5. BQ: 1,959 lot (1.52B) [Bandar] | Avg Buy: 7,768","1. XL: 21,123 lot (16.33B) [Retail] | Avg Sell: 7,733
2. CP: 14,363 lot (11.12B) [Mix] | Avg Sell: 7,742
3. OD: 11,031 lot (8.42B) [Bandar] | Avg Buy: 7,746 | Avg Sell: 7,642
4. YP: 10,391 lot (8.12B) [Mix] | Avg Sell: 7,813
5. SQ: 7,552 lot (5.84B) [Bandar] | Avg Sell: 7,733",43359,"Buyer: Bandar 89%, Seller: Mix 38% | Avg Buy Price: 7,740 | Avg Sell Price: 7,733",7740.0,7728.0,7746.0,7732.6
HBAT,"1. CP: 5,831 lot (277.09M) [Mix] | Avg Buy: 475
2. AZ: 4,654 lot (221.59M) [Retail] | Avg Buy: 476
3. AO: 3,503 lot (164.59M) [Bandar] | Avg Buy: 470
4. CC: 1,794 lot (86.11M) [Mix] | Avg Buy: 480","1. MG: 7,621 lot (363.54M) [Mix] | Avg Sell: 477
2. HD: 2,857 lot (136.56M) [Bandar] | Avg Sell: 478
3. XC: 2,046 lot (96.78M) [Retail] | Avg Sell: 473
4. YP: 2,040 lot (96.70M) [Mix] | Avg Sell: 474
5. XL: 1,783 lot (80.55M) [Retail] | Avg Buy: 475 | Avg Sell: 460",-565,"Buyer: Mix 48%, Seller: Mix 59% | Avg Buy Price: 475 | Avg Sell Price: 472",475.25,,475.0,472.4
ERAL,"1. CP: 21,707 lot (836.64M) [Mix] | Avg Buy: 385
2. YU: 15,010 lot (577.88M) [Bandar] | Avg Buy: 385
3. NI: 9,911 lot (377.87M) [Bandar] | Avg Buy: 381
4. OD: 7,788 lot (299.35M) [Bandar] | Avg Buy: 384
5. AK: 4,911 lot (191.99M) [Bandar] | Avg Buy: 387 | Avg Sell: 383","1. CC: 20,903 lot (804.17M) [Mix] | Avg Sell: 385
2. PD: 17,500 lot (670.77M) [Mix] | Avg Sell: 383
3. YP: 11,697 lot (451.97M) [Mix] | Avg Buy: 381 | Avg Sell: 385
4. AO: 10,000 lot (384.00M) [Bandar] | Avg Sell: 384
5. KI: 7,323 lot (281.17M) [Bandar] | Avg Sell: 384",-8096,"Buyer: Bandar 63%, Seller: Mix 74% | Avg Buy Price: 384 | Avg Sell Price: 384",384.4,383.0,381.0,384.2
MKAP,"1. YU: 465 lot (38.59M) [Bandar] | Avg Buy: 830
2. AO: 445 lot (36.94M) [Bandar] | Avg Buy: 830
3. LS: 414 lot (34.16M) [Retail] | Avg Buy: 825
4. RF: 395 lot (32.78M) [Bandar] | Avg Buy: 830
5. RO: 373 lot (30.96M) [Bandar] | Avg Buy: 830","1. XL: 1,506 lot (124.93M) [Retail] | Avg Sell: 830
2. YP: 936 lot (77.56M) [Mix] | Avg Sell: 829
3. ZP: 538 lot (44.65M) [Bandar] | Avg Sell: 830
4. IF: 206 lot (17.20M) [Mix] | Avg Sell: 835
5. OD: 147 lot (12.13M) [Bandar] | Avg Sell: 825",-1241,"Buyer: Bandar 80%, Seller: Retail 45% | Avg Buy Price: 829 | Avg Sell Price: 830",829.0,,,829.8
MSJA,"1. AK: 36,121 lot (1.45B) [Bandar] | Avg Buy: 402
2. CC: 34,547 lot (1.36B) [Mix] | Avg Buy: 393
3. ZP: 24,935 lot (985.44M) [Bandar] | Avg Buy: 395
4. BK: 5,092 lot (208.52M) [Bandar] | Avg Buy: 410
5. BQ: 5,016 lot (201.64M) [Bandar] | Avg Buy: 402","1. AZ: 53,042 lot (2.11B) [Retail] | Avg Sell: 398
2. IN: 27,457 lot (1.10B) [Bandar] | Avg Sell: 399
3. TP: 6,805 lot (263.89M) [Bandar] | Avg Buy: 399 | Avg Sell: 388
4. FS: 6,000 lot (232.80M) [Bandar] | Avg Sell: 388
5. IH: 6,000 lot (232.80M) [Mix] | Avg Sell: 388",6407,"Buyer: Bandar 67%, Seller: Retail 53% | Avg Buy Price: 400 | Avg Sell Price: 392",400.4,,399.0,392.2
ADMG,"1. XL: 2,310 lot (53.13M) [Retail] | Avg Buy: 230
2. MI: 70 lot (1.55M) [Bandar] | Avg Buy: 222
3. AK: 9 lot (201,600) [Bandar] | Avg Buy: 224","1. XC: 1,413 lot (33.35M) [Retail] | Avg Sell: 236
2. PD: 1,214 lot (27.32M) [Mix] | Avg Sell: 225
3. CC: 590 lot (14.44M) [Mix] | Avg Buy: 225 | Avg Sell: 233
4. KK: 510 lot (11.42M) [Bandar] | Avg Sell: 224
5. EP: 258 lot (5.78M) [Mix] | Avg Sell: 224",-1596,"Buyer: Retail 97%, Seller: Mix 52% | Avg Buy Price: 225 | Avg Sell Price: 228",225.33333333333334,,225.0,228.4
