stock,top5_buyers,top5_sellers,net_volume,daily_summary,avg_buy_price_buyers,avg_sell_price_buyers,avg_buy_price_sellers,avg_sell_price_sellers
MDKA,"1. TP: 172,165 lot (61.91B) [Bandar] | Avg Buy: 3,601 | Avg Sell: 3,881
2. MG: 76,548 lot (29.67B) [Mix] | Avg Buy: 3,876
3. BK: 76,137 lot (27.98B) [Bandar] | Avg Buy: 3,674
4. RF: 69,872 lot (27.16B) [Bandar] | Avg Buy: 3,857 | Avg Sell: 3,600
5. AG: 52,899 lot (20.31B) [Bandar] | Avg Buy: 3,839","1. LG: 99,082 lot (36.40B) [Bandar] | Avg Sell: 3,673
2. NI: 87,362 lot (33.34B) [Bandar] | Avg Sell: 3,816
3. PD: 82,361 lot (31.51B) [Mix] | Avg Sell: 3,826
4. ZP: 73,374 lot (25.92B) [Bandar] | Avg Buy: 3,836 | Avg Sell: 3,590
5. YP: 52,699 lot (19.28B) [Mix] | Avg Sell: 3,658",52743,"Buyer: Bandar 83%, Seller: Bandar 66% | Avg Buy Price: 3,769 | Avg Sell Price: 3,713",3769.4,3740.5,3836.0,3712.6
MEDC,"1. YU: 61,081 lot (10.20B) [Bandar] | Avg Buy: 1,672 | Avg Sell: 1,701
2. ZP: 53,270 lot (9.17B) [Bandar] | Avg Buy: 1,715 | Avg Sell: 1,675
3. XL: 51,484 lot (8.76B) [Retail] | Avg Buy: 1,702
4. MG: 46,841 lot (7.97B) [Mix] | Avg Buy: 1,701
5. GR: 43,431 lot (7.23B) [Bandar] | Avg Buy: 1,665 | Avg Sell: 1,720","1. NI: 177,145 lot (30.34B) [Bandar] | Avg Buy: 1,679 | Avg Sell: 1,711
2. CC: 78,926 lot (13.28B) [Mix] | Avg Sell: 1,683
3. AK: 73,395 lot (12.29B) [Bandar] | Avg Buy: 1,705 | Avg Sell: 1,679
4. TP: 29,949 lot (5.11B) [Bandar] | Avg Sell: 1,707
5. AG: 28,931 lot (4.91B) [Bandar] | Avg Sell: 1,699",-132239,"Buyer: Bandar 62%, Seller: Bandar 80% | Avg Buy Price: 1,691 | Avg Sell Price: 1,696",1691.0,1698.6666666666667,1692.0,1695.8
MHKI,"1. YP: 41,820 lot (1.04B) [Mix] | Avg Buy: 250
2. CP: 19,553 lot (491.40M) [Mix] | Avg Buy: 251
3. YB: 11,136 lot (279.51M) [Retail] | Avg Buy: 251
4. GR: 10,801 lot (265.99M) [Bandar] | Avg Buy: 246
5. EP: 7,101 lot (179.66M) [Mix] | Avg Buy: 253 | Avg Sell: 254","1. CC: 41,065 lot (1.03B) [Mix] | Avg Sell: 252
2. KK: 30,400 lot (756.96M) [Bandar] | Avg Sell: 249
3. XC: 10,374 lot (261.15M) [Retail] | Avg Buy: 249 | Avg Sell: 251
4. AK: 10,087 lot (252.36M) [Bandar] | Avg Sell: 250
5. XL: 6,830 lot (168.01M) [Retail] | Avg Buy: 251 | Avg Sell: 249",-8345,"Buyer: Mix 76%, Seller: Mix 42% | Avg Buy Price: 250 | Avg Sell Price: 250",250.2,254.0,250.0,250.2
MPMX,"1. PD: 7,537 lot (771.87M) [Mix] | Avg Buy: 1,024
2. KZ: 5,046 lot (517.72M) [Mix] | Avg Buy: 1,026
3. GR: 2,143 lot (219.17M) [Bandar] | Avg Buy: 1,023
4. KK: 2,025 lot (206.90M) [Bandar] | Avg Buy: 1,022 | Avg Sell: 1,025
5. DX: 1,622 lot (166.25M) [Bandar] | Avg Buy: 1,025","1. XL: 7,490 lot (767.73M) [Retail] | Avg Sell: 1,025
2. BQ: 5,501 lot (566.45M) [Bandar] | Avg Sell: 1,030
3. YP: 2,701 lot (277.77M) [Mix] | Avg Buy: 1,025 | Avg Sell: 1,028
4. YB: 1,231 lot (125.69M) [Retail] | Avg Sell: 1,021
5. NI: 1,201 lot (123.10M) [Bandar] | Avg Buy: 1,025 | Avg Sell: 1,025",249,"Buyer: Mix 68%, Seller: Retail 48% | Avg Buy Price: 1,024 | Avg Sell Price: 1,026",1024.0,1025.0,1025.0,1025.8
NFCX,"1. PG: 265 lot (48.77M) [Mix] | Avg Buy: 1,841
2. CC: 207 lot (38.30M) [Mix] | Avg Buy: 1,850","1. XL: 136 lot (25.39M) [Retail] | Avg Sell: 1,867
2. DR: 49 lot (9.04M) [Retail] | Avg Sell: 1,845
3. YP: 24 lot (4.44M) [Mix] | Avg Sell: 1,848
4. QA: 20 lot (3.68M) [Bandar] | Avg Sell: 1,840",243,"Buyer: Mix 100%, Seller: Retail 81% | Avg Buy Price: 1,846 | Avg Sell Price: 1,850",1845.5,,,1850.0
PANS,"1. PD: 581 lot (101.67M) [Mix] | Avg Buy: 1,750
2. DR: 506 lot (88.70M) [Retail] | Avg Buy: 1,753
3. NI: 429 lot (75.08M) [Bandar] | Avg Buy: 1,750
4. AK: 399 lot (70.02M) [Bandar] | Avg Buy: 1,755
5. XL: 237 lot (41.02M) [Retail] | Avg Buy: 1,731","1. MG: 1,188 lot (207.66M) [Mix] | Avg Sell: 1,748
2. CC: 1,193 lot (206.63M) [Mix] | Avg Sell: 1,732
3. XC: 162 lot (28.35M) [Retail] | Avg Sell: 1,750
4. GR: 120 lot (21.02M) [Bandar] | Avg Sell: 1,752
5. MI: 106 lot (18.58M) [Bandar] | Avg Sell: 1,753",-617,"Buyer: Bandar 38%, Seller: Mix 86% | Avg Buy Price: 1,748 | Avg Sell Price: 1,747",1747.8,,,1747.0
PGAS,"1. ZP: 104,395 lot (24.00B) [Bandar] | Avg Buy: 2,299
2. CC: 80,187 lot (18.46B) [Mix] | Avg Buy: 2,302
3. NI: 77,032 lot (17.72B) [Bandar] | Avg Buy: 2,300
4. MG: 53,952 lot (12.41B) [Mix] | Avg Buy: 2,300
5. BK: 45,297 lot (10.43B) [Bandar] | Avg Buy: 2,304","1. AK: 140,377 lot (32.31B) [Bandar] | Avg Sell: 2,302
2. PD: 52,273 lot (12.08B) [Mix] | Avg Sell: 2,310
3. KZ: 48,002 lot (10.92B) [Mix] | Avg Sell: 2,274
4. DH: 45,632 lot (10.55B) [Bandar] | Avg Sell: 2,312
5. GR: 32,999 lot (7.63B) [Bandar] | Avg Sell: 2,311",41580,"Buyer: Bandar 63%, Seller: Bandar 69% | Avg Buy Price: 2,301 | Avg Sell Price: 2,302",2301.0,,,2301.8
POWR,"1. CC: 50,262 lot (3.67B) [Mix] | Avg Buy: 731
2. NI: 33,940 lot (2.48B) [Bandar] | Avg Buy: 732
3. ZP: 24,715 lot (1.81B) [Bandar] | Avg Buy: 732
4. AI: 19,000 lot (1.38B) [Bandar] | Avg Buy: 728
5. AK: 16,895 lot (1.24B) [Bandar] | Avg Buy: 734","1. PD: 38,310 lot (2.80B) [Mix] | Avg Sell: 731
2. YP: 35,087 lot (2.54B) [Mix] | Avg Sell: 725
3. XL: 30,568 lot (2.24B) [Retail] | Avg Sell: 733
4. XC: 13,158 lot (957.95M) [Retail] | Avg Sell: 728
5. CP: 10,298 lot (755.13M) [Mix] | Avg Sell: 733",17391,"Buyer: Bandar 65%, Seller: Mix 66% | Avg Buy Price: 731 | Avg Sell Price: 730",731.4,,,730.0
PTBA,"1. ZP: 22,906 lot (5.99B) [Bandar] | Avg Buy: 2,617
2. AK: 20,823 lot (5.46B) [Bandar] | Avg Buy: 2,621 | Avg Sell: 2,606
3. NI: 16,408 lot (4.29B) [Bandar] | Avg Buy: 2,613
4. XL: 10,689 lot (2.79B) [Retail] | Avg Buy: 2,609
5. PD: 10,049 lot (2.63B) [Mix] | Avg Buy: 2,619","1. YP: 21,812 lot (5.69B) [Mix] | Avg Sell: 2,607
2. DH: 21,336 lot (5.57B) [Bandar] | Avg Sell: 2,611
3. GR: 10,665 lot (2.80B) [Bandar] | Avg Buy: 2,591 | Avg Sell: 2,619
4. BK: 5,561 lot (1.43B) [Bandar] | Avg Buy: 2,621 | Avg Sell: 2,603
5. KZ: 3,575 lot (935.93M) [Mix] | Avg Sell: 2,618",17926,"Buyer: Bandar 74%, Seller: Bandar 60% | Avg Buy Price: 2,616 | Avg Sell Price: 2,612",2615.8,2606.0,2606.0,2611.6
PWON,"1. AK: 173,973 lot (6.52B) [Bandar] | Avg Buy: 375
2. YU: 131,469 lot (4.91B) [Bandar] | Avg Buy: 374
3. KZ: 117,562 lot (4.39B) [Mix] | Avg Buy: 373
4. NI: 102,206 lot (3.84B) [Bandar] | Avg Buy: 376
5. RX: 92,438 lot (3.45B) [Bandar] | Avg Buy: 374","1. XL: 168,662 lot (6.30B) [Retail] | Avg Sell: 373
2. YP: 93,108 lot (3.48B) [Mix] | Avg Sell: 374
3. PD: 91,653 lot (3.44B) [Mix] | Avg Sell: 376
4. SQ: 61,310 lot (2.28B) [Bandar] | Avg Sell: 373
5. XC: 37,942 lot (1.43B) [Retail] | Avg Buy: 370 | Avg Sell: 375",164973,"Buyer: Bandar 81%, Seller: Retail 46% | Avg Buy Price: 374 | Avg Sell Price: 374",374.4,,370.0,374.2
SDPC,"1. XA: 5,729 lot (113.43M) [Bandar] | Avg Buy: 198","1. DR: 4,163 lot (82.43M) [Retail] | Avg Sell: 198
2. XL: 1,054 lot (20.87M) [Retail] | Avg Sell: 198
3. ES: 15 lot (297,000) [Mix] | Avg Sell: 198",497,"Buyer: Bandar 100%, Seller: Retail 100% | Avg Buy Price: 198 | Avg Sell Price: 198",198.0,,,198.0
SILO,"1. YU: 2,120 lot (579.60M) [Bandar] | Avg Buy: 2,734
2. OD: 1,088 lot (294.85M) [Bandar] | Avg Buy: 2,710
3. YP: 1,053 lot (288.73M) [Mix] | Avg Buy: 2,742
4. CP: 248 lot (67.78M) [Mix] | Avg Buy: 2,733
5. ZP: 197 lot (53.99M) [Bandar] | Avg Buy: 2,741","1. BK: 1,757 lot (479.45M) [Bandar] | Avg Sell: 2,729
2. XL: 1,032 lot (282.39M) [Retail] | Avg Sell: 2,736
3. RF: 1,000 lot (271.00M) [Bandar] | Avg Sell: 2,710
4. SQ: 415 lot (113.83M) [Bandar] | Avg Sell: 2,743
5. XC: 244 lot (66.72M) [Retail] | Avg Sell: 2,734",258,"Buyer: Bandar 72%, Seller: Bandar 71% | Avg Buy Price: 2,732 | Avg Sell Price: 2,730",2732.0,,,2730.4
SOHO,"1. XL: 3,620 lot (1.10B) [Retail] | Avg Buy: 3,035
2. OD: 495 lot (148.26M) [Bandar] | Avg Buy: 2,995
3. AK: 410 lot (124.52M) [Bandar] | Avg Buy: 3,037
4. AI: 348 lot (106.52M) [Bandar] | Avg Buy: 3,061
5. NI: 364 lot (106.24M) [Bandar] | Avg Buy: 2,919","1. LG: 3,623 lot (1.08B) [Bandar] | Avg Sell: 2,985
2. EP: 1,446 lot (432.75M) [Mix] | Avg Buy: 2,985 | Avg Sell: 2,992
3. CC: 1,152 lot (349.88M) [Mix] | Avg Sell: 3,037
4. CP: 470 lot (142.27M) [Mix] | Avg Sell: 3,027
5. BQ: 162 lot (49.60M) [Bandar] | Avg Sell: 3,062",-1616,"Buyer: Retail 69%, Seller: Bandar 55% | Avg Buy Price: 3,009 | Avg Sell Price: 3,021",3009.4,,2985.0,3020.6
TALF,"1. RG: 200 lot (13.22M) [Bandar] | Avg Buy: 661
2. OD: 114 lot (7.30M) [Bandar] | Avg Buy: 645 | Avg Sell: 650",1. XL: 627 lot (41.26M) [Retail] | Avg Sell: 658,-313,"Buyer: Bandar 100%, Seller: Retail 100% | Avg Buy Price: 653 | Avg Sell Price: 658",653.0,650.0,,658.0
TOTL,"1. DH: 4,238 lot (461.52M) [Bandar] | Avg Buy: 1,089
2. NI: 2,856 lot (309.88M) [Bandar] | Avg Buy: 1,085 | Avg Sell: 1,085
3. CC: 1,955 lot (210.99M) [Mix] | Avg Buy: 1,079
4. AK: 1,371 lot (148.53M) [Bandar] | Avg Buy: 1,083
5. PD: 1,196 lot (128.83M) [Mix] | Avg Buy: 1,080 | Avg Sell: 1,085","1. XL: 6,457 lot (698.65M) [Retail] | Avg Sell: 1,082
2. BQ: 3,743 lot (406.39M) [Bandar] | Avg Sell: 1,086
3. RX: 2,512 lot (271.80M) [Bandar] | Avg Sell: 1,082
4. KK: 1,875 lot (202.88M) [Bandar] | Avg Sell: 1,082
5. YB: 1,013 lot (109.40M) [Retail] | Avg Sell: 1,080",-3984,"Buyer: Bandar 73%, Seller: Bandar 52% | Avg Buy Price: 1,083 | Avg Sell Price: 1,082",1083.2,1085.0,,1082.4
ULTJ,"1. BB: 39,704 lot (6.56B) [Mix] | Avg Buy: 1,652
2. RX: 23,175 lot (3.83B) [Bandar] | Avg Buy: 1,652
3. ZP: 6,241 lot (1.03B) [Bandar] | Avg Buy: 1,656
4. EP: 4,015 lot (664.71M) [Mix] | Avg Buy: 1,655 | Avg Sell: 1,647
5. AI: 2,732 lot (455.12M) [Bandar] | Avg Buy: 1,666","1. AT: 30,593 lot (5.06B) [Bandar] | Avg Sell: 1,653
2. CP: 14,612 lot (2.42B) [Mix] | Avg Sell: 1,659
3. KK: 11,856 lot (1.94B) [Bandar] | Avg Sell: 1,640
4. CC: 9,547 lot (1.58B) [Mix] | Avg Buy: 1,650 | Avg Sell: 1,653
5. DX: 3,994 lot (667.00M) [Bandar] | Avg Sell: 1,670",5265,"Buyer: Mix 58%, Seller: Bandar 66% | Avg Buy Price: 1,656 | Avg Sell Price: 1,655",1656.2,1647.0,1650.0,1655.0
