stock,top5_buyers,top5_sellers,net_volume,daily_summary,avg_buy_price_buyers,avg_sell_price_buyers,avg_buy_price_sellers,avg_sell_price_sellers
SILO,"1. RX: 7,371 lot (2.04B) [Bandar] | Avg Buy: 2,767
2. CC: 502 lot (131.25M) [Mix] | Avg Buy: 2,686 | Avg Sell: 2,855
3. BK: 183 lot (51.34M) [Bandar] | Avg Buy: 2,806
4. OD: 103 lot (29.25M) [Bandar] | Avg Buy: 2,840
5. GR: 32 lot (8.66M) [Bandar] | Avg Buy: 2,707","1. XL: 1,764 lot (467.08M) [Retail] | Avg Buy: 2,851 | Avg Sell: 2,721
2. ZP: 1,571 lot (422.13M) [Bandar] | Avg Sell: 2,687
3. XA: 768 lot (217.80M) [Bandar] | Avg Sell: 2,836
4. YU: 520 lot (145.44M) [Bandar] | Avg Sell: 2,797
5. KK: 482 lot (137.13M) [Bandar] | Avg Sell: 2,845",3086,"Buyer: Bandar 94%, Seller: Bandar 65% | Avg Buy Price: 2,761 | Avg Sell Price: 2,777",2761.2,2855.0,2851.0,2777.2
SMAR,"1. BB: 1,000 lot (549.80M) [Mix] | Avg Buy: 5,498
2. AZ: 899 lot (509.00M) [Retail] | Avg Buy: 5,662
3. KK: 742 lot (408.24M) [Bandar] | Avg Buy: 5,502
4. LG: 519 lot (293.81M) [Bandar] | Avg Buy: 5,661
5. AT: 368 lot (211.67M) [Bandar] | Avg Buy: 5,752","1. PD: 1,507 lot (836.02M) [Mix] | Avg Sell: 5,548
2. XL: 890 lot (497.96M) [Retail] | Avg Sell: 5,595
3. SQ: 443 lot (246.14M) [Bandar] | Avg Sell: 5,556
4. AI: 280 lot (154.28M) [Bandar] | Avg Sell: 5,510
5. MG: 233 lot (128.24M) [Mix] | Avg Sell: 5,504",175,"Buyer: Bandar 46%, Seller: Mix 52% | Avg Buy Price: 5,615 | Avg Sell Price: 5,543",5615.0,,,5542.6
WIIM,"1. LG: 13,280 lot (2.60B) [Bandar] | Avg Buy: 1,960
2. NI: 6,157 lot (1.20B) [Bandar] | Avg Buy: 1,948
3. GR: 6,168 lot (1.18B) [Bandar] | Avg Buy: 1,915
4. CD: 5,000 lot (950.00M) [Bandar] | Avg Buy: 1,900
5. DR: 2,819 lot (555.33M) [Retail] | Avg Buy: 1,970","1. PD: 12,155 lot (2.33B) [Mix] | Avg Buy: 1,985 | Avg Sell: 1,926
2. CC: 9,727 lot (1.91B) [Mix] | Avg Sell: 1,960
3. ZP: 6,518 lot (1.26B) [Bandar] | Avg Sell: 1,939
4. TP: 2,952 lot (583.80M) [Bandar] | Avg Sell: 1,978
5. EP: 2,811 lot (538.59M) [Mix] | Avg Sell: 1,916",-739,"Buyer: Bandar 92%, Seller: Mix 72% | Avg Buy Price: 1,939 | Avg Sell Price: 1,944",1938.6,,1985.0,1943.8
BHAT,"1. FS: 550 lot (79.26M) [Bandar] | Avg Buy: 1,441","1. CC: 467 lot (70.77M) [Mix] | Avg Sell: 1,515
2. ZP: 66 lot (9.81M) [Bandar] | Avg Sell: 1,487
3. BK: 52 lot (7.68M) [Bandar] | Avg Sell: 1,476",-35,"Buyer: Bandar 100%, Seller: Mix 80% | Avg Buy Price: 1,441 | Avg Sell Price: 1,493",1441.0,,,1492.6666666666667
SOHO,"1. XL: 1,082 lot (318.29M) [Retail] | Avg Buy: 2,942
2. LG: 403 lot (115.78M) [Bandar] | Avg Buy: 2,873
3. YU: 228 lot (70.59M) [Bandar] | Avg Buy: 3,096
4. NI: 115 lot (30.81M) [Bandar] | Avg Buy: 2,679
5. AK: 57 lot (16.99M) [Bandar] | Avg Buy: 2,980","1. CC: 476 lot (147.46M) [Mix] | Avg Sell: 3,098
2. ZP: 448 lot (136.24M) [Bandar] | Avg Sell: 3,041
3. XA: 291 lot (83.37M) [Bandar] | Avg Sell: 2,865
4. OD: 175 lot (57.10M) [Bandar] | Avg Buy: 2,639 | Avg Sell: 2,979
5. PD: 100 lot (30.29M) [Mix] | Avg Sell: 3,029",395,"Buyer: Retail 57%, Seller: Bandar 61% | Avg Buy Price: 2,914 | Avg Sell Price: 3,002",2914.0,,2639.0,3002.4
EDGE,"1. XL: 474 lot (236.19M) [Retail] | Avg Buy: 4,983
2. YP: 30 lot (15.19M) [Mix] | Avg Buy: 4,995 | Avg Sell: 4,975
3. PC: 1 lot (495,000) [Bandar] | Avg Buy: 4,950","1. OD: 301 lot (149.99M) [Bandar] | Avg Sell: 4,983
2. LG: 87 lot (43.52M) [Bandar] | Avg Sell: 5,002
3. XC: 54 lot (27.09M) [Retail] | Avg Sell: 5,016
4. CC: 45 lot (22.80M) [Mix] | Avg Sell: 5,066
5. AI: 36 lot (17.90M) [Bandar] | Avg Sell: 4,972",-18,"Buyer: Retail 94%, Seller: Bandar 81% | Avg Buy Price: 4,976 | Avg Sell Price: 5,008",4976.0,4975.0,,5007.8
ELPI,"1. MG: 6,338 lot (1.08B) [Mix] | Avg Buy: 1,705
2. PD: 3,781 lot (530.77M) [Mix] | Avg Buy: 1,404
3. OD: 3,128 lot (499.56M) [Bandar] | Avg Buy: 1,588 | Avg Sell: 1,372
4. CP: 2,295 lot (371.38M) [Mix] | Avg Buy: 1,595 | Avg Sell: 1,353
5. KI: 2,227 lot (355.43M) [Bandar] | Avg Buy: 1,596","1. LG: 4,819 lot (742.89M) [Bandar] | Avg Sell: 1,542
2. BR: 3,004 lot (505.27M) [Bandar] | Avg Sell: 1,682
3. YP: 2,865 lot (472.84M) [Mix] | Avg Buy: 1,362 | Avg Sell: 1,630
4. CC: 2,436 lot (403.36M) [Mix] | Avg Buy: 1,342 | Avg Sell: 1,634
5. KK: 2,386 lot (355.27M) [Bandar] | Avg Sell: 1,489",2259,"Buyer: Mix 70%, Seller: Bandar 66% | Avg Buy Price: 1,578 | Avg Sell Price: 1,595",1577.6,1362.5,1352.0,1595.4
HAJJ,"1. BK: 6,670 lot (103.87M) [Bandar] | Avg Buy: 156
2. DR: 5,112 lot (77.19M) [Retail] | Avg Buy: 151
3. SQ: 5,259 lot (76.60M) [Bandar] | Avg Buy: 150 | Avg Sell: 159
4. OD: 3,360 lot (53.24M) [Bandar] | Avg Buy: 158
5. NI: 1,878 lot (30.05M) [Bandar] | Avg Buy: 160","1. CC: 6,841 lot (108.61M) [Mix] | Avg Sell: 159
2. YP: 7,403 lot (102.53M) [Mix] | Avg Buy: 163 | Avg Sell: 150
3. XL: 4,826 lot (78.18M) [Retail] | Avg Sell: 162
4. TP: 2,131 lot (34.31M) [Bandar] | Avg Sell: 161
5. KK: 1,439 lot (23.04M) [Bandar] | Avg Sell: 160",-361,"Buyer: Bandar 77%, Seller: Mix 63% | Avg Buy Price: 155 | Avg Sell Price: 158",155.0,159.0,163.0,158.4
IKPM,"1. KK: 815 lot (21.76M) [Bandar] | Avg Buy: 267
2. IN: 342 lot (8.89M) [Bandar] | Avg Buy: 260","1. XC: 680 lot (17.82M) [Retail] | Avg Sell: 262
2. AD: 11 lot (303,600) [Retail] | Avg Sell: 276",466,"Buyer: Bandar 100%, Seller: Retail 100% | Avg Buy Price: 264 | Avg Sell Price: 269",263.5,,,269.0
KAQI,"1. XL: 82,668 lot (723.59M) [Retail] | Avg Buy: 88
2. XC: 33,023 lot (280.46M) [Retail] | Avg Buy: 85 | Avg Sell: 88
3. CC: 30,821 lot (268.14M) [Mix] | Avg Buy: 87
4. BR: 17,000 lot (143.70M) [Bandar] | Avg Buy: 85 | Avg Sell: 86
5. RO: 12,000 lot (103.19M) [Bandar] | Avg Buy: 86","1. YP: 170,986 lot (1.48B) [Mix] | Avg Buy: 88 | Avg Sell: 87
2. AK: 34,492 lot (299.76M) [Bandar] | Avg Sell: 87
3. PD: 14,012 lot (121.90M) [Mix] | Avg Sell: 87
4. HP: 9,391 lot (82.64M) [Bandar] | Avg Sell: 88
5. CP: 9,391 lot (80.30M) [Mix] | Avg Buy: 89 | Avg Sell: 87",-62760,"Buyer: Retail 66%, Seller: Mix 82% | Avg Buy Price: 86 | Avg Sell Price: 87",86.2,87.0,88.5,87.2
MSJA,"1. MG: 62,545 lot (2.42B) [Mix] | Avg Buy: 387
2. AK: 36,335 lot (1.43B) [Bandar] | Avg Buy: 392
3. BK: 12,647 lot (495.82M) [Bandar] | Avg Buy: 392
4. ZP: 3,704 lot (145.20M) [Bandar] | Avg Buy: 392
5. KK: 3,422 lot (136.20M) [Bandar] | Avg Buy: 398","1. AZ: 55,011 lot (2.13B) [Retail] | Avg Buy: 397 | Avg Sell: 387
2. IN: 34,680 lot (1.36B) [Bandar] | Avg Buy: 397 | Avg Sell: 393
3. YP: 17,679 lot (705.70M) [Mix] | Avg Sell: 399
4. TP: 5,064 lot (195.98M) [Bandar] | Avg Sell: 387
5. NI: 3,777 lot (146.17M) [Bandar] | Avg Sell: 387",2442,"Buyer: Mix 53%, Seller: Retail 47% | Avg Buy Price: 392 | Avg Sell Price: 391",392.2,,397.0,390.6
