stock,top5_buyers,top5_sellers,net_volume,daily_summary,avg_buy_price_buyers,avg_sell_price_buyers,avg_buy_price_sellers,avg_sell_price_sellers
EPAC,"1. XL: 20,225 lot (99.10M) [Retail] | Avg Buy: 49
2. FZ: 10,000 lot (46.00M) [Bandar] | Avg Buy: 46
3. YB: 4,428 lot (21.70M) [Retail] | Avg Buy: 49
4. SF: 300 lot (1.38M) [Bandar] | Avg Buy: 46
5. GI: 1 lot (4,800) [Bandar] | Avg Buy: 48","1. CC: 11,213 lot (54.94M) [Mix] | Avg Sell: 49
2. EP: 10,000 lot (46.00M) [Mix] | Avg Sell: 46
3. YP: 4,609 lot (22.58M) [Mix] | Avg Sell: 49
4. RF: 3,172 lot (15.54M) [Bandar] | Avg Sell: 49
5. YJ: 1,442 lot (7.07M) [Retail] | Avg Sell: 49",4518,"Buyer: Retail 71%, Seller: Mix 85% | Avg Buy Price: 48 | Avg Sell Price: 48",47.6,,,48.4
SOFA,"1. GA: 20,000 lot (1.17B) [Bandar] | Avg Buy: 584
2. CC: 10,366 lot (598.37M) [Mix] | Avg Buy: 569 | Avg Sell: 515
3. EP: 7,252 lot (407.32M) [Mix] | Avg Buy: 562
4. CP: 5,940 lot (324.67M) [Mix] | Avg Buy: 547
5. AI: 6,550 lot (311.97M) [Bandar] | Avg Buy: 505 | Avg Sell: 609","1. PD: 17,895 lot (986.01M) [Mix] | Avg Sell: 551
2. XC: 9,825 lot (574.76M) [Retail] | Avg Sell: 585
3. AK: 11,470 lot (572.15M) [Bandar] | Avg Buy: 574 | Avg Sell: 518
4. MG: 8,354 lot (456.47M) [Mix] | Avg Buy: 498 | Avg Sell: 541
5. NI: 6,110 lot (343.52M) [Bandar] | Avg Sell: 562",-3546,"Buyer: Bandar 53%, Seller: Mix 49% | Avg Buy Price: 553 | Avg Sell Price: 551",553.4,562.0,536.0,551.4
BBSI,"1. SQ: 252 lot (106.39M) [Bandar] | Avg Buy: 4,222
2. XL: 201 lot (86.05M) [Retail] | Avg Buy: 4,281
3. LG: 165 lot (69.37M) [Bandar] | Avg Buy: 4,204
4. XC: 21 lot (8.87M) [Retail] | Avg Buy: 4,225","1. YP: 323 lot (136.24M) [Mix] | Avg Sell: 4,218
2. PG: 160 lot (68.47M) [Mix] | Avg Sell: 4,280
3. KI: 94 lot (39.48M) [Bandar] | Avg Sell: 4,200",62,"Buyer: Bandar 65%, Seller: Mix 84% | Avg Buy Price: 4,233 | Avg Sell Price: 4,233",4233.0,,,4232.666666666667
MGLV,"1. LG: 10,026 lot (4.03B) [Bandar] | Avg Buy: 4,019 | Avg Sell: 4,160
2. XA: 1,122 lot (390.02M) [Bandar] | Avg Buy: 3,476
3. HP: 713 lot (277.36M) [Bandar] | Avg Buy: 3,890
4. AK: 583 lot (235.60M) [Bandar] | Avg Buy: 4,041
5. XL: 415 lot (152.07M) [Retail] | Avg Buy: 3,878 | Avg Sell: 4,237","1. YJ: 5,885 lot (2.33B) [Retail] | Avg Sell: 3,957
2. BQ: 1,923 lot (757.40M) [Bandar] | Avg Buy: 4,203 | Avg Sell: 3,940
3. CC: 1,188 lot (481.37M) [Mix] | Avg Sell: 4,052
4. YP: 1,401 lot (478.50M) [Mix] | Avg Buy: 4,152 | Avg Sell: 3,610
5. FZ: 1,245 lot (433.38M) [Bandar] | Avg Sell: 3,481",1217,"Buyer: Bandar 97%, Seller: Retail 51% | Avg Buy Price: 3,861 | Avg Sell Price: 3,808",3860.8,4198.5,4177.5,3808.0
BSML,"1. FS: 53,555 lot (1.86B) [Bandar] | Avg Buy: 346 | Avg Sell: 344
2. ZP: 10,260 lot (353.13M) [Bandar] | Avg Buy: 344
3. XC: 9,416 lot (325.06M) [Retail] | Avg Buy: 345
4. AK: 6,652 lot (234.28M) [Bandar] | Avg Buy: 346 | Avg Sell: 336
5. TP: 4,664 lot (161.84M) [Bandar] | Avg Buy: 347","1. CP: 50,957 lot (1.78B) [Mix] | Avg Buy: 346 | Avg Sell: 347
2. HD: 37,178 lot (1.28B) [Bandar] | Avg Buy: 346 | Avg Sell: 345
3. CC: 3,859 lot (126.34M) [Mix] | Avg Buy: 344 | Avg Sell: 340
4. NI: 2,783 lot (96.18M) [Bandar] | Avg Sell: 346
5. BK: 2,194 lot (72.38M) [Bandar] | Avg Buy: 347 | Avg Sell: 340",-12424,"Buyer: Bandar 89%, Seller: Mix 57% | Avg Buy Price: 346 | Avg Sell Price: 344",345.6,340.0,345.75,343.6
DRMA,"1. BB: 4,945 lot (525.47M) [Mix] | Avg Buy: 1,063
2. XL: 3,052 lot (323.92M) [Retail] | Avg Buy: 1,061
3. AK: 2,229 lot (237.20M) [Bandar] | Avg Buy: 1,064
4. XC: 348 lot (36.89M) [Retail] | Avg Buy: 1,060
5. NI: 306 lot (32.56M) [Bandar] | Avg Buy: 1,064","1. YP: 3,235 lot (345.40M) [Mix] | Avg Sell: 1,068
2. CP: 3,003 lot (318.32M) [Mix] | Avg Sell: 1,060
3. ZP: 2,005 lot (213.53M) [Bandar] | Avg Sell: 1,065
4. CC: 934 lot (99.94M) [Mix] | Avg Sell: 1,070
5. YU: 845 lot (89.90M) [Bandar] | Avg Sell: 1,064",858,"Buyer: Mix 45%, Seller: Mix 72% | Avg Buy Price: 1,062 | Avg Sell Price: 1,065",1062.4,,,1065.4
KKES,"1. XL: 39,892 lot (147.60M) [Retail] | Avg Buy: 37
2. ZP: 7,300 lot (27.74M) [Bandar] | Avg Buy: 38
3. DR: 1,577 lot (5.68M) [Retail] | Avg Buy: 36","1. MG: 39,793 lot (147.23M) [Mix] | Avg Sell: 37
2. YP: 4,470 lot (16.54M) [Mix] | Avg Sell: 37
3. YJ: 2,197 lot (8.13M) [Retail] | Avg Sell: 37",2309,"Buyer: Retail 85%, Seller: Mix 95% | Avg Buy Price: 37 | Avg Sell Price: 37",37.0,,,37.0
ELPI,"1. YP: 12,641 lot (2.65B) [Mix] | Avg Buy: 2,096
2. CC: 8,561 lot (1.69B) [Mix] | Avg Buy: 1,975
3. MG: 4,147 lot (862.10M) [Mix] | Avg Buy: 2,079
4. YB: 2,510 lot (526.05M) [Retail] | Avg Buy: 2,096
5. KK: 2,132 lot (470.52M) [Bandar] | Avg Buy: 2,087 | Avg Sell: 1,815","1. SA: 14,900 lot (3.03B) [Bandar] | Avg Sell: 2,035
2. BK: 9,038 lot (1.85B) [Bandar] | Avg Sell: 2,051
3. XL: 3,195 lot (629.54M) [Retail] | Avg Sell: 1,970
4. GR: 2,493 lot (528.44M) [Bandar] | Avg Sell: 2,120
5. RF: 2,515 lot (492.43M) [Bandar] | Avg Sell: 1,958",-2150,"Buyer: Mix 85%, Seller: Bandar 90% | Avg Buy Price: 2,067 | Avg Sell Price: 2,027",2066.6,1815.0,,2026.8
EURO,"1. PC: 2,000 lot (215.00M) [Bandar] | Avg Buy: 1,075
2. OD: 1,791 lot (200.01M) [Bandar] | Avg Buy: 1,117
3. YP: 642 lot (72.05M) [Mix] | Avg Buy: 1,122
4. XA: 477 lot (48.22M) [Bandar] | Avg Buy: 1,075 | Avg Sell: 1,180
5. XC: 278 lot (29.89M) [Retail] | Avg Buy: 1,075","1. MU: 2,710 lot (291.32M) [Bandar] | Avg Sell: 1,075
2. PD: 2,170 lot (229.44M) [Mix] | Avg Buy: 1,180 | Avg Sell: 1,075
3. SH: 500 lot (53.75M) [Bandar] | Avg Sell: 1,075
4. CP: 430 lot (50.74M) [Mix] | Avg Sell: 1,180
5. AG: 50 lot (5.38M) [Bandar] | Avg Sell: 1,075",-672,"Buyer: Bandar 82%, Seller: Bandar 56% | Avg Buy Price: 1,093 | Avg Sell Price: 1,096",1092.8,1180.0,1180.0,1096.0
MMIX,"1. YB: 13,680 lot (295.41M) [Retail] | Avg Buy: 216
2. KK: 7,920 lot (173.98M) [Bandar] | Avg Buy: 220
3. OD: 1,812 lot (38.95M) [Bandar] | Avg Buy: 216 | Avg Sell: 220","1. BK: 9,010 lot (193.32M) [Bandar] | Avg Sell: 215
2. CC: 4,712 lot (101.78M) [Mix] | Avg Sell: 216
3. XL: 3,357 lot (73.22M) [Retail] | Avg Buy: 215 | Avg Sell: 217
4. NI: 2,616 lot (52.32M) [Bandar] | Avg Sell: 200
5. YP: 1,838 lot (39.15M) [Mix] | Avg Sell: 213",1879,"Buyer: Retail 58%, Seller: Bandar 54% | Avg Buy Price: 217 | Avg Sell Price: 212",217.33333333333334,220.0,215.0,212.2
LAJU,"1. XL: 18,768 lot (238.72M) [Retail] | Avg Buy: 105 | Avg Sell: 94
2. AI: 21,355 lot (212.15M) [Bandar] | Avg Buy: 99 | Avg Sell: 95
3. KK: 15,520 lot (160.27M) [Bandar] | Avg Buy: 103
4. GR: 12,691 lot (126.36M) [Bandar] | Avg Buy: 100
5. PD: 8,881 lot (104.27M) [Mix] | Avg Buy: 103 | Avg Sell: 94","1. CC: 38,012 lot (424.08M) [Mix] | Avg Buy: 94 | Avg Sell: 102
2. CP: 30,331 lot (305.42M) [Mix] | Avg Sell: 101
3. XC: 15,334 lot (165.04M) [Retail] | Avg Buy: 95 | Avg Sell: 104
4. AK: 10,638 lot (135.48M) [Bandar] | Avg Buy: 95 | Avg Sell: 105
5. XA: 10,881 lot (103.37M) [Bandar] | Avg Sell: 95",-27981,"Buyer: Bandar 64%, Seller: Mix 65% | Avg Buy Price: 102 | Avg Sell Price: 101",102.0,94.33333333333333,94.66666666666667,101.4
GRPM,"1. YU: 26,280 lot (912.41M) [Bandar] | Avg Buy: 347
2. YB: 18,070 lot (591.05M) [Retail] | Avg Buy: 327
3. MG: 16,722 lot (569.24M) [Mix] | Avg Buy: 340
4. XC: 3,357 lot (110.45M) [Retail] | Avg Buy: 329
5. AZ: 3,039 lot (99.62M) [Retail] | Avg Buy: 328","1. XL: 24,781 lot (839.98M) [Retail] | Avg Sell: 339
2. YP: 24,509 lot (801.87M) [Mix] | Avg Sell: 327
3. ZP: 20,058 lot (681.97M) [Bandar] | Avg Sell: 340
4. AO: 7,043 lot (271.86M) [Bandar] | Avg Sell: 386
5. AK: 4,913 lot (177.62M) [Bandar] | Avg Sell: 362",-13836,"Buyer: Bandar 39%, Seller: Bandar 39% | Avg Buy Price: 334 | Avg Sell Price: 351",334.2,,,350.8
HBAT,"1. AZ: 5,333 lot (249.89M) [Retail] | Avg Buy: 469
2. XL: 2,689 lot (125.31M) [Retail] | Avg Buy: 466 | Avg Sell: 466
3. XA: 1,148 lot (53.73M) [Bandar] | Avg Buy: 468
4. YP: 611 lot (28.29M) [Mix] | Avg Buy: 463
5. CC: 534 lot (24.83M) [Mix] | Avg Buy: 465","1. PG: 7,313 lot (340.79M) [Mix] | Avg Sell: 466
2. XC: 1,633 lot (76.45M) [Retail] | Avg Sell: 468
3. GR: 700 lot (32.42M) [Bandar] | Avg Sell: 463
4. ZP: 217 lot (10.24M) [Bandar] | Avg Sell: 472
5. YB: 204 lot (9.30M) [Retail] | Avg Sell: 456",248,"Buyer: Retail 78%, Seller: Mix 73% | Avg Buy Price: 466 | Avg Sell Price: 465",466.2,466.0,,465.0
AADI,"1. LG: 25,715 lot (23.64B) [Bandar] | Avg Buy: 9,195 | Avg Sell: 9,199
2. NI: 19,186 lot (17.63B) [Bandar] | Avg Buy: 9,197 | Avg Sell: 9,244
3. YP: 6,685 lot (6.09B) [Mix] | Avg Buy: 9,117
4. EP: 3,689 lot (3.37B) [Mix] | Avg Buy: 9,127
5. BK: 2,807 lot (2.60B) [Bandar] | Avg Buy: 9,227 | Avg Sell: 9,087","1. AK: 14,153 lot (12.95B) [Bandar] | Avg Sell: 9,147
2. ZP: 12,962 lot (11.90B) [Bandar] | Avg Sell: 9,183
3. CC: 9,704 lot (8.90B) [Mix] | Avg Sell: 9,172
4. XL: 5,964 lot (5.46B) [Retail] | Avg Sell: 9,162
5. PD: 3,364 lot (3.10B) [Mix] | Avg Sell: 9,203",11935,"Buyer: Bandar 82%, Seller: Bandar 59% | Avg Buy Price: 9,173 | Avg Sell Price: 9,173",9172.6,9176.666666666666,,9173.4
MSJA,"1. XA: 51,232 lot (2.37B) [Bandar] | Avg Buy: 464
2. AK: 33,039 lot (1.56B) [Bandar] | Avg Buy: 473
3. BK: 7,379 lot (352.41M) [Bandar] | Avg Buy: 478
4. CC: 3,067 lot (134.31M) [Mix] | Avg Buy: 457 | Avg Sell: 483
5. NI: 292 lot (28.82M) [Bandar] | Avg Buy: 480 | Avg Sell: 450","1. IN: 61,444 lot (2.89B) [Bandar] | Avg Sell: 471
2. MG: 14,402 lot (694.18M) [Mix] | Avg Sell: 482
3. KK: 5,299 lot (249.48M) [Bandar] | Avg Sell: 471
4. YP: 3,478 lot (163.59M) [Mix] | Avg Sell: 470
5. IH: 3,000 lot (129.00M) [Mix] | Avg Buy: 480 | Avg Sell: 450",7386,"Buyer: Bandar 97%, Seller: Bandar 76% | Avg Buy Price: 470 | Avg Sell Price: 469",470.4,466.5,480.0,468.8
