stock,top5_buyers,top5_sellers,net_volume,daily_summary,avg_buy_price_buyers,avg_sell_price_buyers,avg_buy_price_sellers,avg_sell_price_sellers
CLAY,"1. HD: 820 lot (240.51M) [Bandar] | Avg Buy: 2,933
2. CP: 488 lot (143.62M) [Mix] | Avg Buy: 2,943
3. PC: 316 lot (93.16M) [Bandar] | Avg Buy: 2,948
4. ZR: 250 lot (74.12M) [Bandar] | Avg Buy: 2,965
5. CC: 148 lot (43.66M) [Mix] | Avg Buy: 2,950","1. BR: 800 lot (234.80M) [Bandar] | Avg Sell: 2,935
2. IH: 511 lot (149.42M) [Mix] | Avg Sell: 2,924
3. PD: 291 lot (86.05M) [Mix] | Avg Sell: 2,957
4. TF: 190 lot (55.97M) [Retail] | Avg Sell: 2,946
5. RO: 182 lot (54.02M) [Bandar] | Avg Sell: 2,968",48,"Buyer: Bandar 69%, Seller: Bandar 50% | Avg Buy Price: 2,948 | Avg Sell Price: 2,946",2947.8,,,2946.0
JAST,"1. BQ: 37,782 lot (423.16M) [Bandar] | Avg Buy: 112
2. AK: 22,463 lot (251.59M) [Bandar] | Avg Buy: 112
3. CC: 14,161 lot (158.60M) [Mix] | Avg Buy: 112
4. OD: 13,469 lot (150.85M) [Bandar] | Avg Buy: 112
5. AG: 10,894 lot (123.10M) [Bandar] | Avg Buy: 113","1. YP: 80,959 lot (922.93M) [Mix] | Avg Sell: 114
2. XL: 29,213 lot (327.19M) [Retail] | Avg Sell: 112
3. XA: 21,836 lot (246.75M) [Bandar] | Avg Sell: 113
4. XC: 3,937 lot (44.49M) [Retail] | Avg Sell: 113
5. TP: 2,250 lot (25.65M) [Bandar] | Avg Sell: 114",-39426,"Buyer: Bandar 86%, Seller: Mix 59% | Avg Buy Price: 112 | Avg Sell Price: 113",112.2,,,113.2
FITT,"1. XL: 5,972 lot (517.77M) [Retail] | Avg Buy: 867
2. YJ: 1,429 lot (124.47M) [Retail] | Avg Buy: 871
3. ZP: 549 lot (47.71M) [Bandar] | Avg Buy: 869
4. XC: 540 lot (46.87M) [Retail] | Avg Buy: 868
5. AT: 183 lot (15.61M) [Bandar] | Avg Buy: 853","1. AI: 1,995 lot (174.56M) [Bandar] | Avg Sell: 875
2. YP: 1,820 lot (156.88M) [Mix] | Avg Sell: 862
3. QA: 1,800 lot (154.98M) [Bandar] | Avg Sell: 861
4. NI: 1,474 lot (125.00M) [Bandar] | Avg Sell: 848
5. CC: 836 lot (72.48M) [Mix] | Avg Sell: 867",748,"Buyer: Retail 92%, Seller: Bandar 66% | Avg Buy Price: 866 | Avg Sell Price: 863",865.6,,,862.6
KOTA,"1. XL: 71,562 lot (536.72M) [Retail] | Avg Buy: 75
2. MG: 30,115 lot (231.89M) [Mix] | Avg Buy: 77
3. OD: 4,065 lot (31.71M) [Bandar] | Avg Buy: 78
4. BR: 1,000 lot (7.60M) [Bandar] | Avg Buy: 76
5. DR: 714 lot (5.28M) [Retail] | Avg Buy: 74","1. CP: 30,168 lot (229.28M) [Mix] | Avg Sell: 76
2. YP: 16,349 lot (124.25M) [Mix] | Avg Sell: 76
3. SQ: 14,560 lot (110.66M) [Bandar] | Avg Sell: 76
4. BQ: 13,359 lot (101.53M) [Bandar] | Avg Sell: 76
5. CC: 9,948 lot (76.60M) [Mix] | Avg Sell: 77",23072,"Buyer: Retail 67%, Seller: Mix 67% | Avg Buy Price: 76 | Avg Sell Price: 76",76.0,,,76.2
BAPI,"1. CP: 71,658 lot (272.30M) [Mix] | Avg Buy: 38
2. PD: 6,537 lot (22.88M) [Mix] | Avg Buy: 35
3. EP: 2,000 lot (7.00M) [Mix] | Avg Buy: 35
4. DU: 76 lot (288,800) [Bandar] | Avg Buy: 38","1. MG: 43,593 lot (156.93M) [Mix] | Avg Sell: 36
2. YP: 25,524 lot (96.99M) [Mix] | Avg Sell: 38
3. XL: 9,650 lot (35.70M) [Retail] | Avg Sell: 37
4. QA: 994 lot (3.78M) [Bandar] | Avg Sell: 38",510,"Buyer: Mix 100%, Seller: Mix 87% | Avg Buy Price: 36 | Avg Sell Price: 37",36.5,,,37.25
CASH,"1. PD: 9,839 lot (151.52M) [Mix] | Avg Buy: 154
2. SQ: 5,006 lot (78.59M) [Bandar] | Avg Buy: 157
3. GR: 1,911 lot (30.00M) [Bandar] | Avg Buy: 157
4. IN: 580 lot (9.05M) [Bandar] | Avg Buy: 156
5. PC: 140 lot (2.14M) [Bandar] | Avg Buy: 153","1. XL: 15,631 lot (240.72M) [Retail] | Avg Sell: 154
2. CP: 1,075 lot (16.88M) [Mix] | Avg Sell: 157
3. CC: 823 lot (12.67M) [Mix] | Avg Sell: 154
4. MG: 352 lot (5.42M) [Mix] | Avg Sell: 154
5. BK: 68 lot (1.07M) [Bandar] | Avg Sell: 158",-473,"Buyer: Mix 56%, Seller: Retail 87% | Avg Buy Price: 155 | Avg Sell Price: 155",155.4,,,155.4
WMUU,"1. XL: 119,735 lot (886.04M) [Retail] | Avg Buy: 74
2. MG: 63,700 lot (471.38M) [Mix] | Avg Buy: 74
3. LG: 51,162 lot (378.60M) [Bandar] | Avg Buy: 74
4. YB: 22,453 lot (163.91M) [Retail] | Avg Buy: 73
5. PD: 18,946 lot (138.31M) [Mix] | Avg Buy: 73","1. CP: 78,574 lot (581.45M) [Mix] | Avg Sell: 74
2. GR: 48,390 lot (358.09M) [Bandar] | Avg Sell: 74
3. TS: 41,500 lot (307.10M) [Bandar] | Avg Sell: 74
4. CC: 25,841 lot (191.22M) [Mix] | Avg Sell: 74
5. XC: 19,721 lot (145.94M) [Retail] | Avg Sell: 74",61970,"Buyer: Retail 52%, Seller: Mix 49% | Avg Buy Price: 74 | Avg Sell Price: 74",73.6,,,74.0
NPGF,"1. CC: 27,152 lot (198.21M) [Mix] | Avg Buy: 73
2. TP: 15,775 lot (115.16M) [Bandar] | Avg Buy: 73
3. NI: 12,433 lot (90.76M) [Bandar] | Avg Buy: 73
4. ZP: 10,474 lot (76.46M) [Bandar] | Avg Buy: 73
5. DX: 1,000 lot (7.30M) [Bandar] | Avg Buy: 73","1. XL: 44,294 lot (323.35M) [Retail] | Avg Sell: 73
2. KK: 9,551 lot (69.72M) [Bandar] | Avg Sell: 73
3. PD: 5,417 lot (39.54M) [Mix] | Avg Sell: 73
4. SQ: 3,047 lot (22.24M) [Bandar] | Avg Sell: 73
5. DR: 1,500 lot (10.95M) [Retail] | Avg Sell: 73",3025,"Buyer: Bandar 59%, Seller: Retail 72% | Avg Buy Price: 73 | Avg Sell Price: 73",73.0,,,73.0
MGLV,"1. CP: 1,154 lot (522.76M) [Mix] | Avg Buy: 4,530
2. OD: 326 lot (147.68M) [Bandar] | Avg Buy: 4,530
3. XC: 225 lot (101.92M) [Retail] | Avg Buy: 4,530
4. SQ: 49 lot (22.20M) [Bandar] | Avg Buy: 4,530
5. CC: 45 lot (20.39M) [Mix] | Avg Buy: 4,530","1. YP: 690 lot (312.57M) [Mix] | Avg Sell: 4,530
2. AI: 500 lot (226.50M) [Bandar] | Avg Sell: 4,530
3. AZ: 197 lot (89.24M) [Retail] | Avg Sell: 4,530
4. BQ: 190 lot (86.07M) [Bandar] | Avg Sell: 4,530
5. XL: 110 lot (49.83M) [Retail] | Avg Sell: 4,530",112,"Buyer: Mix 67%, Seller: Mix 41% | Avg Buy Price: 4,530 | Avg Sell Price: 4,530",4530.0,,,4530.0
OBMD,"1. CP: 12,330 lot (366.20M) [Mix] | Avg Buy: 297
2. YP: 6,109 lot (178.38M) [Mix] | Avg Buy: 292
3. XL: 5,591 lot (164.93M) [Retail] | Avg Buy: 295
4. OD: 303 lot (8.97M) [Bandar] | Avg Buy: 296","1. DR: 9,668 lot (283.27M) [Retail] | Avg Sell: 293
2. CC: 8,636 lot (253.90M) [Mix] | Avg Sell: 294
3. EP: 3,287 lot (95.65M) [Mix] | Avg Sell: 291
4. MG: 1,330 lot (39.37M) [Mix] | Avg Sell: 296
5. PD: 900 lot (26.82M) [Mix] | Avg Sell: 298",512,"Buyer: Mix 76%, Seller: Mix 59% | Avg Buy Price: 295 | Avg Sell Price: 294",295.0,,,294.4
NASI,"1. AK: 9,266 lot (167.71M) [Bandar] | Avg Buy: 181
2. LG: 6,412 lot (116.70M) [Bandar] | Avg Buy: 182
3. BK: 3,677 lot (66.92M) [Bandar] | Avg Buy: 182
4. CC: 2,388 lot (43.46M) [Mix] | Avg Buy: 182
5. DR: 322 lot (5.76M) [Retail] | Avg Buy: 179","1. YP: 9,797 lot (177.33M) [Mix] | Avg Sell: 181
2. YU: 5,450 lot (99.73M) [Bandar] | Avg Sell: 183
3. XL: 5,005 lot (90.59M) [Retail] | Avg Sell: 181
4. KK: 910 lot (16.56M) [Bandar] | Avg Sell: 182
5. GR: 450 lot (8.19M) [Bandar] | Avg Sell: 182",453,"Buyer: Bandar 88%, Seller: Mix 45% | Avg Buy Price: 181 | Avg Sell Price: 182",181.2,,,181.8
BSML,"1. FS: 76,808 lot (2.57B) [Bandar] | Avg Buy: 335
2. AK: 11,145 lot (375.59M) [Bandar] | Avg Buy: 337
3. HD: 3,409 lot (114.54M) [Bandar] | Avg Buy: 336
4. BK: 1,955 lot (65.49M) [Bandar] | Avg Buy: 335
5. GR: 836 lot (27.67M) [Bandar] | Avg Buy: 331","1. CP: 41,157 lot (1.38B) [Mix] | Avg Sell: 335
2. BR: 27,000 lot (918.00M) [Bandar] | Avg Sell: 340
3. XL: 12,780 lot (426.85M) [Retail] | Avg Sell: 334
4. CC: 5,767 lot (192.04M) [Mix] | Avg Sell: 333
5. YP: 3,220 lot (108.51M) [Mix] | Avg Sell: 337",4229,"Buyer: Bandar 100%, Seller: Mix 56% | Avg Buy Price: 335 | Avg Sell Price: 336",334.8,,,335.8
ASHA,"1. XL: 69,056 lot (580.07M) [Retail] | Avg Buy: 84
2. XC: 42,179 lot (350.09M) [Retail] | Avg Buy: 83
3. YU: 18,354 lot (154.17M) [Bandar] | Avg Buy: 84
4. EP: 14,205 lot (117.90M) [Mix] | Avg Buy: 83
5. AI: 9,950 lot (82.58M) [Bandar] | Avg Buy: 83","1. CC: 64,159 lot (538.94M) [Mix] | Avg Sell: 84
2. AK: 36,056 lot (302.87M) [Bandar] | Avg Sell: 84
3. SQ: 33,825 lot (280.75M) [Bandar] | Avg Sell: 83
4. GR: 14,484 lot (121.67M) [Bandar] | Avg Sell: 84
5. NI: 13,005 lot (107.94M) [Bandar] | Avg Sell: 83",-7785,"Buyer: Retail 72%, Seller: Bandar 60% | Avg Buy Price: 83 | Avg Sell Price: 84",83.4,,,83.6
EURO,"1. YB: 3,329 lot (271.31M) [Retail] | Avg Buy: 815
2. HD: 2,125 lot (173.19M) [Bandar] | Avg Buy: 815
3. QA: 2,000 lot (163.00M) [Bandar] | Avg Buy: 815
4. YJ: 996 lot (81.17M) [Retail] | Avg Buy: 815
5. MG: 837 lot (68.22M) [Mix] | Avg Buy: 815","1. XL: 4,776 lot (389.24M) [Retail] | Avg Sell: 815
2. KK: 2,998 lot (244.34M) [Bandar] | Avg Sell: 815
3. CP: 880 lot (71.72M) [Mix] | Avg Sell: 815
4. DU: 290 lot (23.64M) [Bandar] | Avg Sell: 815
5. YP: 268 lot (21.84M) [Mix] | Avg Sell: 815",75,"Buyer: Retail 47%, Seller: Retail 52% | Avg Buy Price: 815 | Avg Sell Price: 815",815.0,,,815.0
LAJU,"1. XL: 25,010 lot (270.11M) [Retail] | Avg Buy: 108
2. CC: 24,430 lot (261.40M) [Mix] | Avg Buy: 107
3. TP: 20,155 lot (215.66M) [Bandar] | Avg Buy: 107
4. ZP: 15,002 lot (163.52M) [Bandar] | Avg Buy: 109
5. PD: 11,051 lot (118.25M) [Mix] | Avg Buy: 107","1. AK: 42,583 lot (464.15M) [Bandar] | Avg Sell: 109
2. YP: 32,977 lot (356.15M) [Mix] | Avg Sell: 108
3. LG: 22,748 lot (243.40M) [Bandar] | Avg Sell: 107
4. NI: 8,637 lot (92.42M) [Bandar] | Avg Sell: 107
5. XC: 8,448 lot (90.39M) [Retail] | Avg Sell: 107",-19745,"Buyer: Mix 37%, Seller: Bandar 64% | Avg Buy Price: 108 | Avg Sell Price: 108",107.6,,,107.6
AMMN,"1. CP: 33,945 lot (26.77B) [Mix] | Avg Buy: 7,887
2. ZP: 16,629 lot (13.01B) [Bandar] | Avg Buy: 7,821
3. YP: 12,807 lot (10.05B) [Mix] | Avg Buy: 7,849
4. XL: 11,143 lot (8.72B) [Retail] | Avg Buy: 7,826
5. LG: 10,093 lot (7.90B) [Bandar] | Avg Buy: 7,827","1. BK: 32,513 lot (25.43B) [Bandar] | Avg Sell: 7,822
2. CC: 28,292 lot (22.14B) [Mix] | Avg Sell: 7,825
3. OD: 18,345 lot (14.28B) [Bandar] | Avg Sell: 7,785
4. YU: 15,211 lot (11.91B) [Bandar] | Avg Sell: 7,829
5. SQ: 5,849 lot (4.62B) [Bandar] | Avg Sell: 7,892",-15593,"Buyer: Mix 55%, Seller: Bandar 72% | Avg Buy Price: 7,842 | Avg Sell Price: 7,831",7842.0,,,7830.6
GRPM,"1. YU: 81,372 lot (2.69B) [Bandar] | Avg Buy: 331
2. PD: 14,277 lot (491.13M) [Mix] | Avg Buy: 344
3. YB: 2,200 lot (72.60M) [Retail] | Avg Buy: 330
4. YP: 1,255 lot (42.42M) [Mix] | Avg Buy: 338
5. AI: 578 lot (19.31M) [Bandar] | Avg Buy: 334","1. XL: 69,846 lot (2.32B) [Retail] | Avg Sell: 332
2. LG: 11,320 lot (389.41M) [Bandar] | Avg Sell: 344
3. FZ: 7,556 lot (261.44M) [Bandar] | Avg Sell: 346
4. XC: 5,305 lot (177.19M) [Retail] | Avg Sell: 334
5. MG: 1,688 lot (56.89M) [Mix] | Avg Sell: 337",3967,"Buyer: Bandar 82%, Seller: Retail 79% | Avg Buy Price: 335 | Avg Sell Price: 339",335.4,,,338.6
HBAT,"1. XL: 3,598 lot (171.98M) [Retail] | Avg Buy: 478
2. XC: 602 lot (28.96M) [Retail] | Avg Buy: 481
3. YP: 498 lot (23.66M) [Mix] | Avg Buy: 475
4. EP: 186 lot (8.80M) [Mix] | Avg Buy: 473","1. BR: 2,604 lot (125.51M) [Bandar] | Avg Sell: 482
2. MG: 2,306 lot (109.53M) [Mix] | Avg Sell: 475
3. AO: 139 lot (6.74M) [Bandar] | Avg Sell: 485
4. GR: 110 lot (5.24M) [Bandar] | Avg Sell: 476",-275,"Buyer: Retail 86%, Seller: Bandar 55% | Avg Buy Price: 477 | Avg Sell Price: 480",476.75,,,479.5
ERAL,"1. CP: 28,796 lot (1.09B) [Mix] | Avg Buy: 380
2. CC: 12,679 lot (476.73M) [Mix] | Avg Buy: 376
3. KI: 10,113 lot (380.25M) [Bandar] | Avg Buy: 376
4. YP: 2,622 lot (98.59M) [Mix] | Avg Buy: 376
5. XC: 2,312 lot (87.16M) [Retail] | Avg Buy: 377","1. DP: 28,200 lot (1.05B) [Bandar] | Avg Sell: 374
2. GR: 7,855 lot (294.56M) [Bandar] | Avg Sell: 375
3. AK: 6,047 lot (228.58M) [Bandar] | Avg Sell: 378
4. XL: 5,884 lot (222.42M) [Retail] | Avg Sell: 378
5. ZP: 5,670 lot (215.46M) [Bandar] | Avg Sell: 380",2866,"Buyer: Mix 78%, Seller: Bandar 89% | Avg Buy Price: 377 | Avg Sell Price: 377",377.0,,,377.0
ISEA,"1. YB: 12,912 lot (139.45M) [Retail] | Avg Buy: 108
2. YP: 7,562 lot (81.67M) [Mix] | Avg Buy: 108
3. CC: 3,398 lot (37.04M) [Mix] | Avg Buy: 109
4. PD: 2,325 lot (25.34M) [Mix] | Avg Buy: 109
5. NI: 2,198 lot (24.18M) [Bandar] | Avg Buy: 110","1. XL: 11,658 lot (125.91M) [Retail] | Avg Sell: 108
2. AK: 8,875 lot (97.62M) [Bandar] | Avg Sell: 110
3. OD: 8,032 lot (87.55M) [Bandar] | Avg Sell: 109
4. KK: 1,291 lot (14.07M) [Bandar] | Avg Sell: 109
5. YJ: 850 lot (9.27M) [Retail] | Avg Sell: 109",-2311,"Buyer: Mix 47%, Seller: Bandar 59% | Avg Buy Price: 109 | Avg Sell Price: 109",108.8,,,109.0
DGWG,"1. GR: 13,565 lot (672.82M) [Bandar] | Avg Buy: 496
2. BK: 6,722 lot (331.39M) [Bandar] | Avg Buy: 493
3. LG: 3,368 lot (167.39M) [Bandar] | Avg Buy: 497
4. AZ: 2,364 lot (113.94M) [Retail] | Avg Buy: 482
5. OD: 2,095 lot (103.91M) [Bandar] | Avg Buy: 496","1. XL: 5,782 lot (283.90M) [Retail] | Avg Sell: 491
2. XC: 5,548 lot (274.07M) [Retail] | Avg Sell: 494
3. PD: 3,018 lot (149.99M) [Mix] | Avg Sell: 497
4. KK: 2,143 lot (106.72M) [Bandar] | Avg Sell: 498
5. ZP: 1,762 lot (87.92M) [Bandar] | Avg Sell: 499",9861,"Buyer: Bandar 92%, Seller: Retail 62% | Avg Buy Price: 493 | Avg Sell Price: 496",492.8,,,495.8
AMAN,"1. GR: 49,000 lot (1.68B) [Bandar] | Avg Buy: 343
2. AK: 5,182 lot (175.15M) [Bandar] | Avg Buy: 338
3. CC: 4,084 lot (137.63M) [Mix] | Avg Buy: 337
4. BK: 821 lot (27.67M) [Bandar] | Avg Buy: 337
5. ZP: 582 lot (19.44M) [Bandar] | Avg Buy: 334","1. HD: 33,943 lot (1.16B) [Bandar] | Avg Sell: 341
2. YP: 12,909 lot (438.91M) [Mix] | Avg Sell: 340
3. XL: 7,821 lot (264.35M) [Retail] | Avg Sell: 338
4. PG: 3,000 lot (99.90M) [Mix] | Avg Sell: 333
5. XC: 1,084 lot (36.21M) [Retail] | Avg Sell: 334",912,"Buyer: Bandar 93%, Seller: Bandar 58% | Avg Buy Price: 338 | Avg Sell Price: 337",337.8,,,337.2
ADMG,1. KK: 935 lot (21.22M) [Bandar] | Avg Buy: 227,1. GR: 155 lot (3.53M) [Bandar] | Avg Sell: 228,780,"Buyer: Bandar 100%, Seller: Bandar 100% | Avg Buy Price: 227 | Avg Sell Price: 228",227.0,,,228.0
